,Player,Market Value,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Gls/90,Ast/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp90,Att90,Cmp%,PassTotDist90,PassPrgDist90,xAG,xA,A-xAG,KP90,Pass1/3(90),PPA90,CrsPA90,PrgP90,Touches90,TakeOnAtt90,TakeOnSucc90,Succ%,Carries90,CarriesTotDist90,CarriesPrgDist90,PrgC90,Caries1/3(90),CPA90,Mis90,Dis90,Rec90,PrgR90,TklAPlayers90,TklW90,TklADribblers90,TklAttDri90,Tkl%,Bl90,ShBl90,PassBl90,Int90,Clr90,Err90
142,Tiago Santos,15.0,POR,DF,Lille,Ligue 1,21.0,29,26,2365,26.3,1,2,3,1,0.04,0.08,0.05,0.09,0.14,0.05,0.14,33,7,21.2,1.26,0.27,0.03,0.14,22.5,1.4,1.4,0.04,-0.4,-0.4,42.32,53.08,79.7,720.8,184.41,2.3,2.6,-0.3,1.03,3.16,0.95,0.38,3.99,65.20912547528516,3.992395437262357,2.053231939163498,51.4,44.37262357414448,301.8250950570342,144.86692015209124,3.3840304182509504,2.091254752851711,0.8365019011406843,1.6730038022813687,0.988593155893536,41.06463878326996,5.209125475285171,2.4,1.6,1.14,1.98,57.7,0.91,0.19,0.72,0.57,1.41,0.0
158,Amir Rrahmani,15.0,KVX,DF,Napoli,Serie A,29.0,30,30,2600,28.9,3,0,3,3,0.1,0.0,0.08,0.03,0.11,0.08,0.11,25,8,32.0,0.87,0.28,0.12,0.38,12.0,2.2,2.2,0.09,0.8,0.8,70.17,78.03,89.9,1363.6,451.59,0.9,0.7,-0.9,0.48,5.29,0.1,0.0,3.91,85.70934256055364,0.5190311418685122,0.3460207612456747,66.7,53.87543252595156,273.840830449827,159.03114186851212,0.6574394463667821,0.5190311418685122,0.0346020761245674,0.2422145328719723,0.2076124567474048,62.00692041522492,0.1384083044982699,1.14,0.93,0.55,1.11,50.0,0.83,0.35,0.48,0.69,3.11,0.0
480,Jean-Ricner Bellegarde,15.0,FRA,"MF,FW",Wolves,Premier League,25.0,22,10,958,10.6,2,1,3,2,0.19,0.09,0.15,0.09,0.24,0.15,0.24,15,5,33.3,1.41,0.47,0.13,0.4,16.5,1.6,1.6,0.1,0.4,0.4,22.74,29.62,76.8,325.66,74.15,1.0,0.8,0.0,1.13,1.6,0.66,0.0,3.68,45.09433962264151,3.679245283018868,1.6037735849056605,43.6,25.28301886792453,174.52830188679246,83.01886792452831,2.830188679245284,2.6415094339622645,0.4716981132075472,2.358490566037736,1.7924528301886793,28.49056603773585,4.622641509433962,1.6,0.94,0.66,1.42,46.7,1.7,0.19,1.51,0.75,1.32,0.0
165,Niklas Süle,15.0,GER,DF,Dortmund,Bundesliga,27.0,23,14,1514,16.8,1,0,1,1,0.06,0.0,0.03,0.01,0.04,0.03,0.04,7,1,14.3,0.42,0.06,0.14,1.0,16.0,0.4,0.4,0.06,0.6,0.6,83.39,89.58,93.1,1598.45,500.3,0.2,0.6,-0.2,0.3,4.58,0.36,0.06,4.94,98.57142857142856,0.238095238095238,0.1785714285714285,75.0,63.21428571428571,298.75,160.0595238095238,1.130952380952381,0.7738095238095237,0.0,0.1785714285714285,0.3571428571428571,75.35714285714285,0.5357142857142857,1.07,0.6,0.65,0.95,68.8,1.49,0.83,0.65,1.49,3.45,0.12
737,Georges Mikautadze,15.0,GEO,FW,Metz,Ligue 1,22.0,20,20,1747,19.4,13,4,17,10,0.67,0.21,0.49,0.12,0.61,0.37,0.49,55,24,43.6,2.83,1.24,0.18,0.42,17.7,9.5,7.2,0.13,3.5,2.8,15.41,22.16,69.5,232.53,60.93,2.4,1.0,1.6,1.08,1.55,0.67,0.05,2.63,34.48453608247423,5.051546391752578,2.164948453608248,42.9,24.07216494845361,185.1030927835052,81.5979381443299,2.680412371134021,1.8041237113402064,1.2371134020618555,2.2680412371134024,1.288659793814433,22.7319587628866,4.896907216494846,0.21,0.15,0.0,0.46,0.0,0.57,0.0,0.57,0.41,0.15,0.0
483,Albert Sambi Lokonga,15.0,BEL,MF,Luton Town,Premier League,23.0,17,16,1303,14.5,1,3,4,1,0.07,0.21,0.04,0.1,0.14,0.04,0.14,8,2,25.0,0.55,0.14,0.13,0.5,20.9,0.6,0.6,0.08,0.4,0.4,46.14,52.83,87.3,765.45,228.83,1.4,0.8,1.6,0.62,4.69,0.41,0.07,4.97,62.0,1.5172413793103448,0.7586206896551724,50.0,36.48275862068966,208.7586206896552,117.72413793103448,2.0,1.3103448275862069,0.1379310344827586,0.8275862068965517,0.7586206896551724,41.172413793103445,0.896551724137931,2.0,1.24,1.17,1.66,70.8,1.59,0.9,0.69,0.76,0.97,0.0
486,Anton Stach,15.0,GER,MF,Hoffenheim,Bundesliga,24.0,31,26,2321,25.8,2,3,5,2,0.08,0.12,0.07,0.13,0.2,0.07,0.2,38,9,23.7,1.47,0.35,0.05,0.22,24.1,1.7,1.7,0.04,0.3,0.3,39.96,50.74,78.8,658.41,190.85,3.5,2.5,-0.5,0.74,4.46,0.85,0.12,5.54,66.5891472868217,2.3255813953488373,0.9689922480620154,41.7,34.30232558139535,202.82945736434107,101.5891472868217,1.8992248062015504,1.6666666666666663,0.1550387596899224,1.550387596899225,0.5426356589147286,37.906976744186046,1.7829457364341086,2.83,1.63,1.28,2.44,52.4,1.47,0.47,1.01,2.79,2.6,0.04
164,Giovanni Di Lorenzo,15.0,ITA,DF,Napoli,Serie A,29.0,36,36,3234,35.9,1,6,7,1,0.03,0.17,0.09,0.14,0.22,0.09,0.22,37,6,16.2,1.03,0.17,0.03,0.17,13.4,3.1,3.1,0.08,-2.1,-2.1,64.46,76.1,84.7,1029.0,377.49,4.9,5.4,1.1,1.42,6.41,2.4,0.45,8.47,85.06963788300835,1.6434540389972143,0.5013927576601671,30.5,50.55710306406685,230.8077994428969,123.73259052924791,2.6462395543175488,1.754874651810585,0.4456824512534819,0.7799442896935933,0.6406685236768802,61.64345403899722,6.963788300835655,1.62,1.0,0.89,1.89,47.1,1.2,0.45,0.75,0.67,1.25,0.0
163,Victor Lindelöf,15.0,SWE,DF,Manchester Utd,Premier League,29.0,19,14,1328,14.8,1,1,2,1,0.07,0.07,0.05,0.02,0.07,0.05,0.07,6,4,66.7,0.41,0.27,0.17,0.25,10.4,0.8,0.8,0.13,0.2,0.2,55.81,62.64,89.1,891.55,249.73,0.3,0.4,0.7,0.54,4.19,0.2,0.0,2.7,70.06756756756756,0.0675675675675675,0.0675675675675675,100.0,41.89189189189189,207.9054054054054,109.52702702702702,1.148648648648649,0.945945945945946,0.0,0.3378378378378378,0.2027027027027027,47.7027027027027,1.148648648648649,1.01,0.68,0.34,0.88,38.5,1.22,0.61,0.61,0.81,2.7,0.07
162,Alessio Romagnoli,15.0,ITA,DF,Lazio,Serie A,28.0,29,26,2411,26.8,0,0,0,0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,11,5,45.5,0.41,0.19,0.0,0.0,12.0,0.6,0.6,0.05,-0.6,-0.6,59.85,65.63,91.2,1021.08,372.01,0.6,0.6,-0.6,0.22,3.06,0.19,0.04,3.25,74.44029850746269,0.0373134328358208,0.0,0.0,36.6044776119403,162.72388059701493,75.52238805970148,0.2611940298507462,0.0746268656716417,0.0,0.335820895522388,0.0,50.26119402985074,0.0746268656716417,0.93,0.67,0.6,0.9,66.7,1.08,0.63,0.45,1.08,4.29,0.0
161,Chancel Mbemba,15.0,COD,DF,Marseille,Ligue 1,28.0,25,25,2207,24.5,2,2,4,2,0.08,0.08,0.07,0.04,0.12,0.07,0.12,19,2,10.5,0.77,0.08,0.11,1.0,10.3,1.8,1.8,0.1,0.2,0.2,49.88,57.06,87.4,986.73,352.08,1.0,1.5,1.0,0.29,5.06,0.45,0.12,5.35,66.57142857142857,0.4489795918367347,0.2857142857142857,63.6,49.83673469387755,285.46938775510205,164.69387755102042,0.6530612244897959,1.183673469387755,0.0816326530612244,0.6938775510204082,0.2040816326530612,46.85714285714285,0.4081632653061224,1.35,0.86,0.69,1.22,56.7,0.86,0.53,0.33,0.53,3.88,0.04
160,Kenny Tete,15.0,NED,DF,Fulham,Premier League,27.0,14,10,867,9.6,1,0,1,1,0.1,0.0,0.09,0.04,0.13,0.09,0.13,4,1,25.0,0.42,0.1,0.25,1.0,7.9,0.9,0.9,0.21,0.1,0.1,43.54,54.48,79.9,668.02,272.29,0.4,0.5,-0.4,0.31,4.69,1.04,0.73,5.62,67.39583333333334,2.083333333333333,0.9375,45.0,31.5625,145.83333333333334,67.70833333333334,2.083333333333333,1.5625,0.2083333333333333,1.0416666666666667,0.3125,38.125,3.9583333333333335,2.81,1.77,1.15,1.98,57.9,1.04,0.31,0.73,1.67,3.65,0.0
159,Philipp Lienhart,15.0,AUT,DF,Freiburg,Bundesliga,27.0,15,14,1265,14.1,1,0,1,1,0.07,0.0,0.08,0.08,0.16,0.08,0.16,7,3,42.9,0.5,0.21,0.14,0.33,9.6,1.1,1.1,0.16,-0.1,-0.1,57.73,69.65,82.9,1198.16,455.39,1.1,0.6,-1.1,0.21,3.62,0.35,0.0,3.76,79.00709219858156,0.2127659574468085,0.0,0.0,51.77304964539008,345.1063829787234,192.6241134751773,0.9929078014184396,0.851063829787234,0.0,0.4964539007092198,0.0,52.340425531914896,0.2127659574468085,1.42,0.92,0.92,1.63,56.5,1.28,0.78,0.5,0.99,3.62,0.0
151,Nathan Patterson,15.0,SCO,DF,Everton,Premier League,21.0,20,9,1005,11.2,0,2,2,0,0.0,0.18,0.03,0.15,0.18,0.03,0.18,4,0,0.0,0.36,0.0,0.0,,20.9,0.3,0.3,0.08,-0.3,-0.3,35.09,49.11,71.5,552.23,246.52,1.7,1.0,0.3,0.71,2.68,1.25,0.54,3.39,60.44642857142858,1.6071428571428572,0.625,38.9,25.982142857142858,112.76785714285715,57.32142857142858,1.517857142857143,1.25,0.3571428571428571,1.6964285714285716,0.5357142857142857,30.17857142857143,3.482142857142857,3.04,2.14,1.25,3.3,37.8,1.25,0.27,0.98,0.8,2.95,0.0
150,Juan Foyth,15.0,ARG,DF,Villarreal,La Liga,25.0,12,12,1062,11.8,1,1,2,1,0.08,0.08,0.03,0.08,0.11,0.03,0.11,6,2,33.3,0.51,0.17,0.17,0.5,12.8,0.4,0.4,0.07,0.6,0.6,47.88,58.47,81.9,788.9,294.07,0.9,0.9,0.1,0.42,4.24,0.59,0.17,4.32,70.08474576271186,2.2881355932203387,1.694915254237288,74.1,36.10169491525424,193.0508474576271,101.01694915254237,1.6101694915254237,2.372881355932204,0.2542372881355932,1.4406779661016949,0.5932203389830508,41.86440677966102,2.372881355932204,2.2,1.27,1.02,2.29,44.4,1.44,0.34,1.1,1.02,3.73,0.0
736,Eli Junior Kroupi,15.0,FRA,"FW,MF",Lorient,Ligue 1,17.0,30,11,1084,12.0,5,3,8,5,0.42,0.25,0.29,0.15,0.44,0.29,0.44,22,12,54.5,1.83,1.0,0.23,0.42,13.7,3.5,3.5,0.16,1.5,1.5,18.0,23.25,77.4,287.92,44.75,1.8,1.1,1.2,0.92,0.83,0.58,0.17,1.0,31.416666666666668,1.6666666666666667,1.0,60.0,21.916666666666668,114.33333333333331,35.666666666666664,0.8333333333333334,1.0833333333333333,0.4166666666666667,2.0,0.8333333333333334,20.666666666666668,5.25,0.58,0.33,0.08,0.75,11.1,0.5,0.0,0.5,0.83,0.42,0.0
478,Romain Faivre,15.0,FRA,"MF,FW",Lorient,Ligue 1,25.0,17,16,1453,16.1,5,1,6,5,0.31,0.06,0.17,0.1,0.28,0.17,0.28,27,10,37.0,1.67,0.62,0.19,0.5,19.0,2.8,2.8,0.1,2.2,2.2,30.75,37.33,82.4,447.2,150.31,1.7,2.0,-0.7,0.99,3.29,1.55,0.12,6.34,49.56521739130434,5.776397515527949,2.732919254658385,47.3,40.807453416149066,317.70186335403724,133.04347826086956,4.22360248447205,2.981366459627329,0.6832298136645962,2.2981366459627326,1.0559006211180124,37.20496894409938,4.84472049689441,0.81,0.37,0.37,0.93,40.0,0.37,0.06,0.31,0.43,0.19,0.06
740,Iliman Ndiaye,15.0,SEN,"FW,MF",Marseille,Ligue 1,23.0,30,19,1618,18.0,3,3,6,3,0.17,0.17,0.25,0.15,0.39,0.25,0.39,35,9,25.7,1.95,0.5,0.09,0.33,15.6,4.5,4.5,0.13,-1.5,-1.5,25.83,31.22,82.7,373.61,82.94,2.6,2.9,0.4,1.22,2.06,0.83,0.17,3.44,42.833333333333336,4.388888888888889,2.4444444444444446,55.7,33.94444444444444,224.5555555555556,83.33333333333333,2.833333333333333,1.7777777777777777,0.8333333333333334,2.333333333333333,2.2777777777777777,31.72222222222222,8.444444444444445,1.17,1.0,0.61,1.61,37.9,0.78,0.11,0.67,0.33,0.33,0.0
741,Morgan Rogers,15.0,ENG,"MF,FW",Aston Villa,Premier League,21.0,11,8,638,7.1,3,1,4,3,0.42,0.14,0.19,0.09,0.28,0.19,0.28,11,5,45.5,1.55,0.71,0.27,0.6,14.8,1.4,1.4,0.12,1.6,1.6,20.7,27.46,75.4,317.32,119.3,0.6,0.4,0.4,1.27,2.25,1.69,0.0,3.94,40.70422535211268,4.647887323943662,2.3943661971830985,51.5,21.126760563380284,152.6760563380282,79.29577464788733,3.098591549295775,1.5492957746478877,0.8450704225352114,2.3943661971830985,1.5492957746478877,26.056338028169016,4.225352112676057,1.13,0.14,0.28,1.55,18.2,1.55,0.0,1.55,0.42,1.55,0.0
742,Jan-Niklas Beste,15.0,GER,"FW,MF",Heidenheim,Bundesliga,24.0,31,31,2603,28.9,8,11,19,8,0.28,0.38,0.15,0.2,0.35,0.12,0.32,48,18,37.5,1.66,0.62,0.17,0.44,22.0,4.3,3.5,0.07,3.7,4.5,18.79,32.77,57.3,372.39,155.26,5.7,6.3,5.3,2.42,0.9,1.04,0.59,1.97,45.05190311418686,2.8027681660899657,1.0380622837370244,37.0,22.59515570934256,172.0415224913495,74.3598615916955,2.768166089965398,1.972318339100346,0.4152249134948097,1.799307958477509,1.1072664359861593,23.667820069204154,4.705882352941177,2.66,1.7,0.97,1.9,50.9,1.66,0.03,1.63,0.62,1.07,0.0
743,Roland Sallai,15.0,HUN,"MF,FW",Freiburg,Bundesliga,26.0,27,22,1840,20.4,3,2,5,3,0.15,0.1,0.39,0.17,0.56,0.35,0.52,55,19,34.5,2.69,0.93,0.05,0.16,15.8,7.9,7.1,0.14,-4.9,-4.1,20.39,28.82,70.7,300.98,67.45,3.5,3.6,-1.5,1.42,1.27,1.37,0.59,2.01,40.490196078431374,2.794117647058824,1.0294117647058825,36.8,25.04901960784314,141.27450980392155,64.26470588235294,2.3039215686274512,1.862745098039216,0.7352941176470589,2.107843137254902,0.7352941176470589,30.147058823529413,6.813725490196079,0.83,0.49,0.39,0.98,40.0,1.03,0.05,0.98,0.29,1.13,0.0
744,Andrea Pinamonti,15.0,ITA,FW,Sassuolo,Serie A,24.0,38,37,3076,34.2,11,1,12,9,0.32,0.03,0.26,0.05,0.32,0.19,0.25,80,19,23.8,2.34,0.56,0.11,0.47,16.4,8.9,6.6,0.08,2.1,2.4,12.02,18.42,65.2,160.03,25.53,1.9,2.2,-0.9,0.53,0.7,0.32,0.0,1.32,27.45614035087719,0.9064327485380116,0.3508771929824561,38.7,13.27485380116959,46.5204678362573,13.888888888888888,0.4970760233918128,0.3216374269005848,0.4385964912280701,1.8421052631578947,1.0818713450292397,19.1812865497076,4.824561403508771,0.38,0.23,0.15,0.64,22.7,0.56,0.06,0.5,0.03,1.17,0.0
745,Borja Mayoral,15.0,ESP,FW,Getafe,La Liga,26.0,27,25,2153,23.9,15,1,16,11,0.63,0.04,0.5,0.06,0.55,0.36,0.42,43,23,53.5,1.8,0.96,0.26,0.48,15.8,11.9,8.7,0.2,3.1,2.3,17.66,23.35,75.6,286.44,56.03,1.4,1.3,-0.4,0.84,2.01,0.29,0.08,2.8,32.42677824267783,1.799163179916318,0.7531380753138076,41.9,20.125523012552303,92.30125523012552,38.15899581589959,1.1297071129707117,1.2133891213389123,0.4602510460251046,2.887029288702929,1.171548117154812,24.602510460251047,4.184100418410042,0.38,0.21,0.21,0.92,22.7,0.29,0.0,0.29,0.17,0.67,0.0
746,Gonçalo Guedes,15.0,POR,"FW,MF",Villarreal,La Liga,26.0,17,9,951,10.6,3,2,5,3,0.28,0.19,0.22,0.14,0.36,0.22,0.36,26,8,30.8,2.46,0.76,0.12,0.38,19.6,2.3,2.3,0.09,0.7,0.7,24.06,31.42,76.6,384.43,99.72,1.5,1.1,0.5,1.79,1.79,2.17,0.75,4.72,40.943396226415096,1.4150943396226416,0.9433962264150944,66.7,24.90566037735849,162.35849056603774,87.26415094339623,3.5849056603773586,1.69811320754717,0.9433962264150944,3.113207547169812,1.1320754716981132,31.226415094339625,8.30188679245283,0.57,0.38,0.19,0.66,28.6,0.75,0.0,0.75,0.19,0.28,0.0
747,Jacob Murphy,15.0,ENG,"FW,DF",Newcastle Utd,Premier League,28.0,21,14,1189,13.2,3,7,10,3,0.23,0.53,0.16,0.37,0.54,0.16,0.54,30,10,33.3,2.27,0.76,0.1,0.3,19.6,2.1,2.1,0.07,0.9,0.9,25.98,39.32,66.1,396.14,152.42,5.0,3.4,2.0,2.35,2.42,2.27,0.61,3.94,50.45454545454546,2.0454545454545454,0.9848484848484848,48.1,28.863636363636367,165.0757575757576,74.31818181818183,2.5,2.0454545454545454,1.1363636363636365,1.4393939393939394,1.0606060606060606,32.87878787878788,8.56060606060606,1.52,0.76,0.91,1.97,46.2,1.29,0.0,1.29,0.45,1.21,0.0
477,Elliot Anderson,15.0,SCO,"MF,FW",Newcastle Utd,Premier League,20.0,21,10,1027,11.4,0,2,2,0,0.0,0.18,0.13,0.17,0.3,0.13,0.3,19,4,21.1,1.67,0.35,0.0,0.0,14.5,1.5,1.5,0.08,-1.5,-1.5,32.46,40.35,80.4,442.19,115.96,1.9,1.2,0.1,1.32,3.16,1.05,0.0,5.0,56.14035087719298,3.7719298245614032,1.8421052631578947,48.8,31.929824561403507,199.29824561403507,106.40350877192982,3.245614035087719,2.017543859649123,0.3508771929824561,2.456140350877193,1.9298245614035088,36.49122807017544,6.140350877192982,2.11,1.58,1.32,2.54,51.7,2.02,0.35,1.67,0.7,2.02,0.0
148,Mohammed Salisu,15.0,GHA,DF,Monaco,Ligue 1,24.0,12,11,1035,11.5,0,1,1,0,0.0,0.09,0.02,0.02,0.04,0.02,0.04,4,1,25.0,0.35,0.09,0.0,0.0,14.3,0.2,0.2,0.06,-0.2,-0.2,57.13,67.65,84.4,987.13,419.04,0.2,0.2,0.8,0.26,7.65,0.35,0.0,6.26,78.69565217391305,0.5217391304347826,0.3478260869565217,66.7,55.56521739130435,301.0434782608696,145.30434782608697,0.6086956521739131,1.1304347826086956,0.0,0.4347826086956521,0.0869565217391304,51.130434782608695,0.5217391304347826,2.35,1.04,1.48,2.26,65.4,1.83,1.04,0.78,1.91,3.83,0.0
481,Oliver Skipp,15.0,ENG,"MF,DF",Tottenham,Premier League,22.0,21,5,707,7.9,0,0,0,0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,4,1,25.0,0.51,0.13,0.0,0.0,13.7,0.7,0.7,0.17,-0.7,-0.7,44.43,48.48,91.6,665.57,184.05,0.6,0.5,-0.6,0.89,4.68,0.38,0.0,4.68,56.70886075949367,0.3797468354430379,0.2531645569620253,66.7,28.60759493670886,105.18987341772151,50.506329113924046,1.0126582278481011,0.5063291139240506,0.1265822784810126,1.1392405063291138,0.7594936708860759,40.37974683544304,3.1645569620253164,2.28,1.52,1.39,2.28,61.1,1.52,0.13,1.39,0.38,1.14,0.0
479,Morten Frendrup,15.0,DEN,MF,Genoa,Serie A,22.0,37,36,3145,34.9,2,5,7,2,0.06,0.14,0.05,0.05,0.09,0.05,0.09,30,4,13.3,0.86,0.11,0.07,0.5,20.5,1.7,1.7,0.06,0.3,0.3,28.05,35.07,80.0,408.42,100.09,1.6,1.4,3.4,0.37,1.98,0.4,0.03,3.01,47.306590257879655,0.7163323782234957,0.4584527220630373,64.0,21.83381088825215,108.10888252148996,46.16045845272207,1.0315186246418335,0.5730659025787966,0.1146131805157593,1.5759312320916905,0.4011461318051576,24.928366762177653,1.977077363896848,3.81,2.06,1.58,2.61,60.4,1.58,0.4,1.17,1.46,1.2,0.03
156,Diogo Leite,15.0,POR,DF,Union Berlin,Bundesliga,24.0,32,31,2702,30.0,0,0,0,0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,13,4,30.8,0.43,0.13,0.0,0.0,12.3,0.8,0.8,0.06,-0.8,-0.8,42.1,52.7,79.9,768.23,305.83,0.2,0.7,-0.2,0.2,3.77,0.1,0.03,4.03,65.96666666666667,0.3666666666666666,0.2,54.5,32.733333333333334,148.6,83.16666666666667,0.4666666666666667,0.3,0.0666666666666666,0.8,0.2333333333333333,37.6,0.1333333333333333,1.73,1.2,0.83,1.7,49.0,1.6,0.73,0.87,1.57,5.17,0.03
153,Mathías Olivera,15.0,URU,DF,Napoli,Serie A,25.0,23,18,1569,17.4,1,1,2,1,0.06,0.06,0.03,0.05,0.08,0.03,0.08,12,1,8.3,0.69,0.06,0.08,1.0,11.7,0.5,0.5,0.05,0.5,0.5,58.85,67.53,87.1,880.57,304.54,0.9,1.3,0.1,1.09,4.77,0.92,0.4,5.11,79.02298850574714,0.9770114942528736,0.632183908045977,64.7,41.83908045977012,193.9080459770115,104.2528735632184,1.781609195402299,1.5517241379310347,0.0574712643678161,0.7471264367816093,0.9195402298850576,48.9080459770115,5.344827586206897,2.87,1.67,1.32,2.24,59.0,2.01,0.34,1.67,1.15,1.44,0.0
143,Chadi Riad,15.0,MAR,DF,Betis,La Liga,20.0,26,24,2164,24.0,0,0,0,0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,11,5,45.5,0.46,0.21,0.0,0.0,11.1,0.7,0.7,0.07,-0.7,-0.7,44.75,49.92,89.6,793.5,232.67,0.2,0.2,-0.2,0.08,0.83,0.0,0.0,1.42,59.41666666666666,0.0,0.0,,34.625,164.79166666666666,80.25,0.1666666666666666,0.2916666666666667,0.0,0.375,0.0833333333333333,39.04166666666666,0.0416666666666666,1.46,1.0,0.71,1.12,63.0,0.96,0.58,0.38,0.96,4.5,0.0
144,Juanlu Sánchez,15.0,ESP,DF,Sevilla,La Liga,19.0,26,11,1181,13.1,0,2,2,0,0.0,0.15,0.07,0.09,0.15,0.07,0.15,11,2,18.2,0.84,0.15,0.0,0.0,20.5,0.9,0.9,0.08,-0.9,-0.9,44.05,55.73,79.0,652.52,214.73,1.1,1.1,0.9,1.3,2.82,1.53,0.76,3.82,71.98473282442748,3.8931297709923673,1.9083969465648856,49.0,34.04580152671756,181.7557251908397,104.80916030534353,3.206106870229008,1.6030534351145038,0.5343511450381679,1.6030534351145038,0.3053435114503817,40.38167938931298,8.549618320610687,4.27,2.67,2.6,4.43,58.6,1.83,0.53,1.3,0.92,2.75,0.0
145,Conor Bradley,15.0,NIR,DF,Liverpool,Premier League,20.0,11,10,753,8.4,1,3,4,1,0.12,0.36,0.1,0.17,0.28,0.1,0.28,12,4,33.3,1.43,0.48,0.08,0.25,17.3,0.9,0.9,0.07,0.1,0.1,49.88,63.1,79.1,740.95,220.12,1.5,1.2,1.5,1.79,3.21,1.55,0.36,3.45,78.69047619047619,3.571428571428571,1.5476190476190474,43.3,44.40476190476191,255.23809523809524,129.16666666666666,4.166666666666666,3.452380952380952,1.4285714285714286,2.023809523809524,1.1904761904761905,46.19047619047619,7.619047619047619,3.93,2.98,2.86,4.52,63.2,2.02,0.12,1.9,1.19,1.67,0.0
146,Jon Pacheco,15.0,ESP,DF,Real Sociedad,La Liga,22.0,23,16,1526,17.0,1,1,2,1,0.06,0.06,0.06,0.01,0.08,0.06,0.08,6,3,50.0,0.35,0.18,0.17,0.33,8.2,1.1,1.1,0.18,-0.1,-0.1,59.94,69.0,86.9,1181.41,337.53,0.2,0.3,0.8,0.18,2.94,0.06,0.06,3.12,77.11764705882354,0.2352941176470588,0.2352941176470588,100.0,44.88235294117647,225.7058823529412,125.05882352941175,0.5294117647058824,0.4705882352941176,0.0,0.4705882352941176,0.1176470588235294,52.23529411764706,0.0588235294117647,1.47,0.88,0.82,1.29,63.6,1.0,0.35,0.65,0.59,3.12,0.06
748,Niclas Füllkrug,15.0,GER,FW,Dortmund,Bundesliga,30.0,29,27,2212,24.6,12,8,20,9,0.49,0.33,0.5,0.13,0.63,0.41,0.54,50,23,46.0,2.03,0.94,0.18,0.39,12.2,12.4,10.0,0.2,-0.4,-1.0,15.37,23.25,66.1,196.02,46.38,3.1,3.3,4.9,1.38,1.02,0.65,0.04,1.99,31.78861788617886,0.8130081300813008,0.2032520325203252,25.0,16.6260162601626,61.42276422764228,22.76422764227642,0.6910569105691057,0.6504065040650406,0.4471544715447154,2.032520325203252,0.934959349593496,25.203252032520325,4.837398373983739,0.28,0.08,0.08,0.33,25.0,0.69,0.16,0.53,0.08,1.02,0.0
739,Keane Lewis-Potter,15.0,ENG,"FW,DF",Brentford,Premier League,22.0,30,15,1441,16.0,3,1,4,3,0.19,0.06,0.39,0.11,0.5,0.39,0.5,43,20,46.5,2.69,1.25,0.07,0.15,12.8,6.3,6.3,0.15,-3.3,-3.3,18.06,25.94,69.6,263.62,60.56,1.7,2.0,-0.7,0.81,0.69,0.88,0.25,2.0,37.75,3.625,1.3125,36.2,23.125,176.375,102.0,3.5,2.0,1.5,1.875,1.125,26.0625,8.4375,1.06,0.44,0.44,0.94,46.7,0.62,0.12,0.5,0.44,1.44,0.0
749,Robert Lewandowski,15.0,POL,FW,Barcelona,La Liga,34.0,35,32,2750,30.6,19,8,27,15,0.62,0.26,0.59,0.16,0.75,0.49,0.65,90,37,41.1,2.95,1.21,0.17,0.41,13.9,18.1,15.0,0.17,0.9,0.0,13.59,19.35,70.3,188.89,38.95,4.9,3.6,3.1,0.88,0.88,0.82,0.13,2.09,29.41176470588235,1.7647058823529411,0.7516339869281046,42.6,17.287581699346404,83.30065359477123,33.30065359477124,1.4052287581699343,0.915032679738562,0.6535947712418301,2.810457516339869,0.915032679738562,24.052287581699343,5.490196078431373,0.26,0.16,0.13,0.39,33.3,0.42,0.13,0.29,0.29,0.59,0.0
492,Harrison Reed,15.0,ENG,MF,Fulham,Premier League,28.0,27,15,1325,14.7,0,2,2,0,0.0,0.14,0.02,0.07,0.09,0.02,0.09,9,2,22.2,0.61,0.14,0.0,0.0,23.6,0.3,0.3,0.03,-0.3,-0.3,42.65,50.88,83.8,657.62,155.03,1.1,1.5,0.9,0.95,2.72,1.02,0.14,3.81,60.06802721088436,0.6802721088435374,0.3401360544217687,50.0,30.54421768707483,116.66666666666669,40.13605442176871,0.6802721088435374,0.6802721088435374,0.0680272108843537,1.2925170068027212,0.8843537414965987,41.02040816326531,2.7210884353741496,1.97,1.22,0.88,2.11,41.9,1.29,0.61,0.68,0.75,1.63,0.0
